OrderID,OrderDate,Category,SubCategory,Region,Segment,Quantity,Sales,Profit
ORD-4572,2024-02-13,Technology,Monitors,Central,Corporate,6,2414.39,333.52
ORD-5434,2024-02-13,Technology,Accessories,Central,Home Office,5,1847.75,213.53
ORD-4872,2024-02-13,Office Supplies,Binders,East,Home Office,6,210.28,47.29
ORD-5157,2024-02-13,Furniture,Chairs,West,Home Office,3,823.44,108.04
ORD-2026,2024-02-13,Furniture,Tables,South,Consumer,5,1373.95,197.36
ORD-1611,2024-02-13,Technology,Monitors,East,Corporate,3,1141.26,266.61
ORD-2049,2024-02-14,Furniture,Desks,South,Home Office,5,1649.2,233.44
ORD-1412,2024-02-14,Office Supplies,Binders,East,Corporate,5,199.78,27.74
ORD-6345,2024-02-14,Technology,Laptops,South,Consumer,3,1518.98,284.16
ORD-3868,2024-02-14,Technology,Printers,Central,Consumer,6,3207.23,611.5
ORD-4588,2024-02-14,Office Supplies,Paper,South,Home Office,3,117.86,16.79
ORD-6879,2024-02-15,Furniture,Bookcases,Central,Consumer,3,933.17,70.58
ORD-3532,2024-02-15,Furniture,Desks,East,Corporate,5,1673.23,216.73
ORD-3991,2024-02-15,Office Supplies,Pens,West,Corporate,7,243.36,51.98
ORD-1744,2024-02-15,Furniture,Tables,East,Home Office,4,1257.22,141.24
ORD-6759,2024-02-15,Office Supplies,Binders,East,Home Office,7,309.41,75.43
ORD-4570,2024-02-16,Office Supplies,Binders,East,Corporate,7,318.13,86.17
ORD-5720,2024-02-16,Furniture,Tables,South,Home Office,1,276.9,40.83
ORD-1336,2024-02-16,Office Supplies,Pens,South,Consumer,5,167.51,39.37
ORD-2784,2024-02-16,Office Supplies,Pens,West,Corporate,1,47.58,12.8
ORD-6543,2024-02-16,Technology,Laptops,East,Corporate,2,810.69,106.54
ORD-4916,2024-02-16,Technology,Printers,South,Corporate,1,524.23,115.24
ORD-5523,2024-02-16,Office Supplies,Storage,West,Home Office,4,147.82,36.71
ORD-5736,2024-02-16,Office Supplies,Paper,West,Home Office,2,68.9,12.62
ORD-4273,2024-02-16,Furniture,Bookcases,Central,Corporate,1,303.15,30.87
ORD-6290,2024-02-17,Furniture,Bookcases,East,Home Office,7,2426.76,200.31
ORD-4692,2024-02-17,Furniture,Desks,South,Home Office,4,1340.28,168.77
ORD-5283,2024-02-17,Office Supplies,Storage,South,Consumer,7,309.98,49.58
ORD-4728,2024-02-17,Furniture,Bookcases,West,Home Office,7,2149.54,314.68
ORD-5033,2024-02-17,Technology,Printers,West,Consumer,3,1177.3,260.17
ORD-4523,2024-02-17,Furniture,Tables,West,Consumer,1,297.04,39.79
ORD-2530,2024-02-17,Office Supplies,Binders,Central,Corporate,2,85.74,16.44
ORD-3737,2024-02-17,Office Supplies,Storage,South,Home Office,5,189.44,31.58
ORD-1128,2024-02-17,Office Supplies,Pens,West,Corporate,6,234.31,51.12
ORD-5103,2024-02-17,Furniture,Tables,South,Home Office,5,1712.56,135.87
ORD-3265,2024-02-18,Furniture,Bookcases,South,Home Office,7,2061.21,257.54
ORD-2626,2024-02-18,Office Supplies,Pens,Central,Corporate,7,256.62,64.56
ORD-5618,2024-02-18,Office Supplies,Binders,Central,Consumer,4,129.22,36.52
ORD-1107,2024-02-18,Office Supplies,Binders,South,Consumer,3,134.17,21.09
ORD-3406,2024-02-18,Office Supplies,Paper,West,Consumer,5,179.22,44.22
ORD-2265,2024-02-18,Technology,Printers,East,Home Office,4,1692.2,279.17
ORD-4255,2024-02-18,Technology,Printers,West,Corporate,6,2882.8,644.05
ORD-3296,2024-02-18,Office Supplies,Storage,East,Home Office,7,241.01,53.44
ORD-6795,2024-02-19,Furniture,Tables,East,Consumer,5,1688.02,260.1
ORD-3479,2024-02-19,Furniture,Tables,Central,Home Office,7,2309.44,243.94
ORD-4947,2024-02-19,Technology,Monitors,West,Consumer,6,3164.87,531.03
ORD-1140,2024-02-19,Furniture,Desks,West,Home Office,5,1206.6,100.75
ORD-1240,2024-02-19,Office Supplies,Pens,South,Consumer,6,248.91,41.7
ORD-2581,2024-02-19,Technology,Laptops,West,Consumer,7,3400.09,701.48
ORD-1567,2024-02-19,Furniture,Chairs,South,Home Office,6,2061.7,187.07
ORD-4229,2024-02-19,Office Supplies,Paper,Central,Consumer,2,79.92,13.59
ORD-2818,2024-02-19,Furniture,Bookcases,Central,Consumer,3,1051.37,139.64
ORD-3979,2024-02-19,Office Supplies,Paper,Central,Corporate,1,40.9,10.67
ORD-5357,2024-02-20,Technology,Accessories,East,Corporate,5,2220.84,258.89
ORD-4866,2024-02-20,Office Supplies,Binders,South,Corporate,6,263.51,69.64
ORD-4950,2024-02-20,Technology,Accessories,East,Home Office,2,891.25,141.14
ORD-1379,2024-02-20,Technology,Accessories,East,Consumer,7,3634.37,713.08
ORD-3942,2024-02-20,Office Supplies,Pens,West,Home Office,1,33.9,5.44
ORD-1819,2024-02-20,Furniture,Chairs,Central,Consumer,2,510.15,49.15
ORD-3544,2024-02-20,Furniture,Desks,East,Consumer,5,1420.38,172.18
ORD-2318,2024-02-21,Technology,Laptops,West,Consumer,1,523.37,112.34
ORD-1656,2024-02-21,Furniture,Chairs,Central,Consumer,4,1083.89,88.38
ORD-6901,2024-02-21,Office Supplies,Binders,West,Consumer,5,217.14,48.29
ORD-3831,2024-02-21,Furniture,Chairs,South,Home Office,6,1530.7,139.03
ORD-6330,2024-02-21,Technology,Printers,Central,Home Office,6,2949.99,447.68
ORD-6628,2024-02-21,Technology,Accessories,East,Corporate,4,1866.42,426.59
ORD-3947,2024-02-21,Technology,Laptops,South,Home Office,1,437.58,87.3
ORD-4285,2024-02-21,Office Supplies,Pens,South,Home Office,1,35.56,9.04
ORD-4006,2024-02-21,Technology,Laptops,West,Consumer,4,1979.99,287.57
ORD-3883,2024-02-21,Furniture,Chairs,West,Home Office,7,1788.89,166.17
ORD-6307,2024-02-21,Technology,Printers,South,Corporate,1,473.94,105.69
ORD-6400,2024-02-22,Technology,Monitors,West,Corporate,2,741.92,140.08
ORD-4744,2024-02-22,Office Supplies,Paper,South,Corporate,5,230.34,46.78
ORD-6523,2024-02-22,Technology,Monitors,East,Corporate,1,377.16,50.57
ORD-1192,2024-02-22,Furniture,Chairs,East,Corporate,1,338.94,34.59
ORD-2610,2024-02-22,Technology,Printers,South,Corporate,1,383.94,42.55
ORD-2099,2024-02-22,Technology,Printers,East,Corporate,4,1729.72,219.82
ORD-3394,2024-02-22,Technology,Monitors,West,Corporate,4,1580.99,196.77
ORD-6844,2024-02-22,Office Supplies,Pens,East,Corporate,1,45.13,8.75
ORD-6083,2024-02-22,Furniture,Tables,West,Consumer,5,1537.5,185.58
ORD-1200,2024-02-22,Technology,Laptops,Central,Consumer,6,3197.64,512.92
ORD-4599,2024-02-22,Technology,Printers,Central,Corporate,4,2086.56,391.9
ORD-2438,2024-02-22,Office Supplies,Paper,West,Corporate,3,112.33,30.24
ORD-3408,2024-02-23,Furniture,Desks,West,Corporate,2,481.82,57.87
ORD-4160,2024-02-23,Technology,Accessories,Central,Consumer,5,1867.28,211.8
ORD-1208,2024-02-23,Technology,Monitors,East,Corporate,4,2036.8,330.56
ORD-4748,2024-02-23,Technology,Laptops,East,Corporate,1,534.76,81.82
ORD-5269,2024-02-23,Office Supplies,Binders,West,Home Office,6,267.41,74.63
ORD-5148,2024-02-23,Office Supplies,Binders,South,Corporate,3,106.79,-10.41
ORD-2461,2024-02-23,Office Supplies,Storage,West,Consumer,5,201.49,34.68
ORD-4030,2024-02-24,Technology,Laptops,East,Home Office,7,2925.32,612.54
ORD-6850,2024-02-24,Office Supplies,Pens,South,Corporate,4,150.3,27.45
ORD-6623,2024-02-24,Technology,Laptops,East,Consumer,6,2901.41,330.53
ORD-4567,2024-02-24,Furniture,Bookcases,Central,Home Office,7,1952.54,202.78
ORD-3636,2024-02-24,Furniture,Desks,East,Corporate,2,657.44,77.22
ORD-1526,2024-02-24,Furniture,Tables,Central,Consumer,6,1559.54,127.28
ORD-2035,2024-02-24,Furniture,Desks,West,Home Office,3,1057.2,85.56
ORD-4984,2024-02-25,Furniture,Desks,East,Home Office,1,255.33,35.89
ORD-4317,2024-02-25,Office Supplies,Paper,Central,Corporate,4,186.62,30.67
ORD-3241,2024-02-25,Office Supplies,Pens,South,Consumer,6,236.92,60.12
ORD-3242,2024-02-25,Technology,Monitors,West,Corporate,5,1806.96,291.48
ORD-5589,2024-02-25,Technology,Printers,West,Corporate,4,1760.89,237.19
ORD-6074,2024-02-25,Furniture,Desks,East,Home Office,7,2297.26,224.82
ORD-6853,2024-02-26,Office Supplies,Pens,South,Corporate,1,42.77,9.92
ORD-4598,2024-02-26,Furniture,Desks,South,Consumer,4,1082.48,107.61
ORD-2032,2024-02-26,Furniture,Bookcases,Central,Consumer,1,261.56,31.53
ORD-6127,2024-02-26,Office Supplies,Pens,Central,Home Office,4,164.16,39.57
ORD-1119,2024-02-26,Technology,Laptops,West,Home Office,7,2674.74,368.38
ORD-3473,2024-02-26,Office Supplies,Binders,Central,Consumer,3,121.79,23.7
ORD-6038,2024-02-26,Office Supplies,Binders,West,Corporate,1,44.32,8.79
ORD-3270,2024-02-26,Furniture,Bookcases,East,Corporate,4,1017.2,94.17
ORD-3022,2024-02-26,Office Supplies,Binders,East,Home Office,5,234.68,61.2
ORD-5465,2024-02-26,Office Supplies,Paper,Central,Consumer,2,86.09,13.09
ORD-5338,2024-02-27,Office Supplies,Pens,West,Consumer,1,38.37,9.26
ORD-6818,2024-02-27,Office Supplies,Pens,South,Consumer,1,42.93,11.42
ORD-4492,2024-02-27,Furniture,Desks,West,Consumer,3,853.22,119.05
ORD-2406,2024-02-27,Office Supplies,Storage,Central,Corporate,2,85.98,22.34
ORD-2472,2024-02-27,Office Supplies,Storage,West,Consumer,1,40.22,11.04
ORD-1796,2024-02-27,Technology,Monitors,East,Corporate,7,3042.15,687.26
ORD-2193,2024-02-28,Office Supplies,Storage,Central,Consumer,2,91.63,14.48
ORD-3403,2024-02-28,Office Supplies,Paper,West,Consumer,7,271.71,45.13
ORD-5101,2024-02-28,Office Supplies,Binders,East,Consumer,1,45.83,-2.9
ORD-3860,2024-02-28,Office Supplies,Storage,South,Consumer,5,170.83,42.42
ORD-2467,2024-02-28,Technology,Laptops,East,Consumer,1,360.35,71.87
ORD-6310,2024-02-28,Office Supplies,Storage,South,Home Office,7,324.98,61.94
ORD-1735,2024-02-28,Technology,Accessories,East,Consumer,5,2564.03,405.26
ORD-2902,2024-02-29,Technology,Printers,South,Consumer,4,1969.5,426.03
ORD-4463,2024-02-29,Technology,Laptops,South,Consumer,7,2633.03,579.66
ORD-3658,2024-02-29,Office Supplies,Pens,Central,Corporate,7,319.97,84.7
ORD-4677,2024-02-29,Office Supplies,Paper,West,Consumer,1,46.01,7.31
ORD-1950,2024-02-29,Technology,Laptops,East,Home Office,3,1332.01,152.7
ORD-2787,2024-02-29,Technology,Monitors,East,Corporate,2,1075.29,170.06
ORD-2649,2024-02-29,Office Supplies,Storage,East,Home Office,5,216.19,56.93
ORD-2126,2024-02-29,Office Supplies,Paper,East,Corporate,1,45.01,12.07
ORD-3689,2024-02-29,Technology,Printers,West,Consumer,4,1472.27,336.63
ORD-4054,2024-02-29,Office Supplies,Paper,West,Consumer,4,130.57,31.66
ORD-3480,2024-03-01,Office Supplies,Binders,West,Home Office,4,181.97,49.01
ORD-1317,2024-03-01,Office Supplies,Storage,Central,Corporate,7,332.32,94.23
ORD-4447,2024-03-01,Technology,Printers,South,Home Office,5,2246.59,430.37
ORD-5467,2024-03-02,Office Supplies,Paper,East,Home Office,6,241.52,68.66
ORD-1572,2024-03-02,Furniture,Desks,East,Corporate,3,799.65,83.17
ORD-3775,2024-03-02,Furniture,Desks,Central,Corporate,7,1834.08,235.85
ORD-3388,2024-03-02,Office Supplies,Binders,South,Consumer,4,139.67,29.32
ORD-5014,2024-03-02,Office Supplies,Storage,West,Home Office,6,250.31,61.94
ORD-6778,2024-03-02,Technology,Printers,East,Home Office,1,510.92,111.98
ORD-5627,2024-03-02,Office Supplies,Binders,South,Home Office,1,32.5,8.98
ORD-3420,2024-03-02,Office Supplies,Pens,South,Consumer,3,122.53,24.0
ORD-4737,2024-03-02,Office Supplies,Storage,West,Consumer,6,200.61,28.26
ORD-2326,2024-03-02,Office Supplies,Storage,South,Home Office,6,205.13,39.25
ORD-4808,2024-03-02,Furniture,Tables,East,Home Office,5,1467.8,201.92
ORD-1939,2024-03-03,Furniture,Bookcases,Central,Home Office,2,576.08,68.09
ORD-1983,2024-03-03,Furniture,Bookcases,West,Corporate,2,586.1,58.65
ORD-4098,2024-03-03,Technology,Printers,East,Consumer,7,3736.82,860.6
ORD-1760,2024-03-03,Furniture,Desks,South,Corporate,2,546.42,64.96
ORD-4795,2024-03-03,Furniture,Tables,East,Corporate,7,1917.67,238.49
ORD-2243,2024-03-03,Technology,Monitors,South,Home Office,4,1670.31,305.97
ORD-3996,2024-03-03,Technology,Laptops,West,Consumer,3,1173.99,152.65
ORD-5221,2024-03-04,Office Supplies,Storage,West,Consumer,3,122.45,33.44
ORD-1247,2024-03-04,Office Supplies,Paper,East,Home Office,3,115.06,25.83
ORD-3227,2024-03-04,Office Supplies,Pens,East,Consumer,4,168.29,27.67
ORD-5731,2024-03-04,Office Supplies,Storage,West,Home Office,1,44.23,5.94
ORD-6070,2024-03-04,Furniture,Chairs,East,Home Office,7,2379.17,357.94
ORD-2307,2024-03-04,Technology,Monitors,East,Corporate,1,407.49,44.63
ORD-3847,2024-03-04,Technology,Monitors,South,Home Office,3,1481.06,267.05
ORD-1680,2024-03-05,Technology,Monitors,East,Corporate,4,1450.52,222.52
ORD-6078,2024-03-05,Furniture,Tables,Central,Home Office,6,1471.13,152.13
ORD-3695,2024-03-05,Technology,Laptops,West,Consumer,6,3192.49,393.21
ORD-6047,2024-03-05,Technology,Accessories,East,Home Office,2,897.65,133.95
ORD-2665,2024-03-05,Office Supplies,Binders,Central,Consumer,7,234.2,-27.39
ORD-4200,2024-03-05,Office Supplies,Paper,South,Corporate,4,159.9,36.71
ORD-5769,2024-03-05,Technology,Printers,Central,Home Office,3,1613.64,181.25
ORD-1099,2024-03-05,Office Supplies,Storage,Central,Consumer,7,229.78,-43.52
ORD-5830,2024-03-06,Furniture,Bookcases,South,Home Office,6,2016.36,184.19
ORD-3198,2024-03-06,Office Supplies,Paper,South,Corporate,7,286.24,74.59
ORD-6775,2024-03-06,Furniture,Tables,West,Corporate,3,884.04,94.24
ORD-6436,2024-03-07,Technology,Printers,Central,Home Office,4,2151.55,253.61
ORD-4076,2024-03-07,Technology,Printers,West,Consumer,2,1068.75,203.02
ORD-4807,2024-03-07,Technology,Printers,East,Home Office,2,749.97,170.22
ORD-1846,2024-03-07,Office Supplies,Paper,West,Consumer,6,230.51,44.51
ORD-5839,2024-03-07,Office Supplies,Binders,South,Home Office,7,261.2,37.91
ORD-3043,2024-03-07,Furniture,Tables,East,Consumer,6,1872.78,222.32
ORD-1904,2024-03-07,Technology,Printers,South,Consumer,2,725.73,134.72
ORD-4477,2024-03-07,Technology,Printers,East,Home Office,4,1474.82,280.65
ORD-3162,2024-03-08,Technology,Accessories,East,Home Office,5,2323.77,380.88
ORD-1463,2024-03-08,Office Supplies,Pens,East,Home Office,7,315.53,62.95
ORD-3870,2024-03-08,Office Supplies,Pens,West,Home Office,2,67.45,17.76
ORD-6119,2024-03-08,Furniture,Chairs,South,Home Office,4,1297.91,172.96
ORD-5176,2024-03-08,Office Supplies,Binders,Central,Home Office,3,140.11,34.28
ORD-4105,2024-03-09,Technology,Printers,East,Consumer,6,2288.62,302.87
ORD-1543,2024-03-09,Furniture,Desks,Central,Consumer,7,1924.83,172.14
ORD-4503,2024-03-09,Technology,Accessories,Central,Home Office,4,1921.39,310.64
ORD-2661,2024-03-09,Technology,Monitors,South,Home Office,6,2780.38,543.98
ORD-3136,2024-03-09,Technology,Monitors,East,Corporate,2,922.28,149.97
ORD-2660,2024-03-09,Office Supplies,Storage,Central,Consumer,7,225.76,32.78
ORD-3034,2024-03-09,Furniture,Tables,Central,Corporate,7,2104.76,157.26
ORD-4962,2024-03-09,Office Supplies,Pens,Central,Corporate,4,179.29,35.61
ORD-2450,2024-03-09,Furniture,Desks,East,Home Office,3,911.07,110.74
ORD-3339,2024-03-09,Technology,Monitors,South,Consumer,7,3193.87,584.92
ORD-1033,2024-03-09,Furniture,Bookcases,West,Corporate,6,2140.57,224.8
ORD-1923,2024-03-10,Technology,Monitors,Central,Consumer,3,1174.44,226.38
ORD-2814,2024-03-10,Furniture,Tables,Central,Consumer,2,518.39,49.42
ORD-5012,2024-03-10,Furniture,Tables,East,Corporate,7,2272.21,353.03
ORD-4511,2024-03-10,Office Supplies,Storage,East,Home Office,6,206.07,44.91
ORD-1596,2024-03-10,Furniture,Chairs,Central,Consumer,6,1641.42,163.96
ORD-3561,2024-03-11,Office Supplies,Pens,South,Corporate,2,85.47,21.12
ORD-4853,2024-03-11,Furniture,Bookcases,South,Corporate,3,1073.55,150.6
ORD-3505,2024-03-11,Furniture,Tables,West,Consumer,1,249.13,25.23
ORD-2414,2024-03-11,Technology,Accessories,East,Home Office,6,2253.81,442.68
ORD-1441,2024-03-12,Office Supplies,Pens,Central,Corporate,7,319.25,43.66
ORD-5353,2024-03-12,Office Supplies,Paper,Central,Corporate,2,78.85,17.51
ORD-1865,2024-03-12,Furniture,Bookcases,East,Consumer,5,1343.6,167.18
ORD-2022,2024-03-12,Furniture,Chairs,West,Home Office,4,1065.31,118.26
ORD-3993,2024-03-12,Technology,Laptops,Central,Consumer,6,3150.8,465.93
ORD-3899,2024-03-13,Technology,Printers,Central,Consumer,4,1646.31,225.71
ORD-1356,2024-03-13,Office Supplies,Storage,West,Home Office,1,32.44,6.91
ORD-5896,2024-03-13,Technology,Accessories,West,Home Office,3,1192.21,233.28
ORD-5462,2024-03-13,Technology,Monitors,South,Home Office,4,2001.48,448.5
ORD-5704,2024-03-13,Furniture,Bookcases,Central,Consumer,4,1058.94,150.8
ORD-2943,2024-03-13,Furniture,Desks,Central,Corporate,4,1164.16,125.43
ORD-4505,2024-03-13,Technology,Accessories,East,Corporate,3,1380.93,160.76
ORD-2984,2024-03-13,Technology,Laptops,Central,Corporate,2,787.9,140.85
ORD-3627,2024-03-13,Technology,Monitors,East,Consumer,1,430.42,50.01
ORD-2209,2024-03-13,Technology,Printers,West,Corporate,3,1605.44,371.57
ORD-1886,2024-03-13,Office Supplies,Paper,West,Consumer,7,248.69,48.39
ORD-3271,2024-03-14,Office Supplies,Binders,Central,Corporate,7,262.39,60.48
ORD-2086,2024-03-14,Technology,Printers,East,Home Office,6,2633.78,463.9
ORD-5941,2024-03-14,Office Supplies,Storage,South,Home Office,6,202.61,37.66
ORD-5446,2024-03-14,Office Supplies,Binders,South,Consumer,2,94.11,14.29
ORD-2934,2024-03-14,Office Supplies,Pens,West,Consumer,7,271.48,44.75
ORD-3268,2024-03-14,Office Supplies,Paper,East,Corporate,1,34.25,9.44
ORD-5459,2024-03-14,Office Supplies,Storage,East,Corporate,2,79.16,10.52
ORD-5359,2024-03-14,Furniture,Chairs,South,Home Office,5,1708.76,202.27
ORD-5970,2024-03-14,Furniture,Tables,East,Home Office,1,300.52,41.21
ORD-6922,2024-03-14,Technology,Printers,East,Home Office,7,3676.44,649.29
ORD-5304,2024-03-14,Office Supplies,Paper,West,Corporate,1,35.59,7.07
ORD-3842,2024-03-14,Technology,Monitors,West,Corporate,7,3618.35,624.97
ORD-5142,2024-03-15,Office Supplies,Pens,South,Corporate,6,258.3,-24.46
ORD-1391,2024-03-15,Furniture,Bookcases,East,Home Office,2,555.2,76.77
ORD-1845,2024-03-15,Office Supplies,Pens,East,Corporate,6,234.05,50.59
ORD-2297,2024-03-15,Office Supplies,Storage,East,Home Office,3,126.55,32.29
ORD-5008,2024-03-15,Office Supplies,Paper,Central,Home Office,6,276.46,54.1
ORD-4964,2024-03-15,Office Supplies,Pens,East,Home Office,5,190.85,42.43
ORD-6114,2024-03-15,Technology,Accessories,East,Home Office,6,2797.89,346.0
ORD-1265,2024-03-15,Office Supplies,Paper,East,Corporate,4,132.89,36.58
ORD-6405,2024-03-15,Technology,Accessories,East,Corporate,3,1184.92,178.88
ORD-3067,2024-03-15,Technology,Laptops,South,Consumer,6,2342.81,403.77
ORD-1772,2024-03-15,Office Supplies,Binders,Central,Corporate,5,228.85,30.58
ORD-1892,2024-03-16,Office Supplies,Pens,West,Home Office,2,85.77,13.26
ORD-6911,2024-03-16,Technology,Accessories,West,Home Office,6,2616.07,299.2
ORD-2767,2024-03-16,Office Supplies,Storage,Central,Consumer,5,198.02,47.75
ORD-3558,2024-03-16,Technology,Laptops,South,Corporate,7,2943.73,396.81
ORD-2076,2024-03-16,Office Supplies,Binders,West,Home Office,6,240.82,58.9
ORD-4730,2024-03-16,Furniture,Tables,West,Corporate,1,278.3,30.12
ORD-5259,2024-03-16,Technology,Laptops,Central,Consumer,4,2073.85,354.97
ORD-2356,2024-03-16,Office Supplies,Binders,Central,Home Office,2,72.72,15.03
ORD-3085,2024-03-16,Office Supplies,Storage,East,Home Office,4,190.7,36.28
ORD-1380,2024-03-17,Furniture,Desks,West,Corporate,4,1155.41,89.6
ORD-4557,2024-03-17,Office Supplies,Pens,South,Consumer,1,43.31,9.58
ORD-4978,2024-03-17,Office Supplies,Storage,East,Consumer,7,261.94,58.96
ORD-4270,2024-03-17,Technology,Printers,East,Corporate,6,2756.24,399.34
ORD-5233,2024-03-17,Office Supplies,Storage,Central,Consumer,6,227.48,-45.8
ORD-2187,2024-03-17,Office Supplies,Storage,Central,Home Office,2,74.13,11.5
ORD-5722,2024-03-18,Office Supplies,Binders,East,Corporate,3,102.57,28.7
ORD-5501,2024-03-18,Technology,Monitors,South,Home Office,2,806.12,153.73
ORD-2425,2024-03-18,Technology,Accessories,South,Corporate,1,504.78,111.71
ORD-6188,2024-03-18,Technology,Printers,South,Corporate,2,873.42,181.16
ORD-5052,2024-03-18,Technology,Monitors,Central,Home Office,4,1965.82,402.04
ORD-3496,2024-03-18,Office Supplies,Binders,East,Consumer,7,229.39,54.96
ORD-3832,2024-03-18,Office Supplies,Storage,East,Home Office,4,171.35,41.24
ORD-4630,2024-03-18,Furniture,Chairs,Central,Corporate,5,1555.66,211.49
ORD-1281,2024-03-18,Technology,Monitors,Central,Home Office,1,497.0,63.7
ORD-6988,2024-03-19,Furniture,Tables,East,Consumer,2,666.24,56.98
ORD-1094,2024-03-19,Furniture,Bookcases,Central,Home Office,1,328.49,28.68
ORD-4347,2024-03-19,Technology,Accessories,West,Consumer,7,2654.96,541.87
ORD-4790,2024-03-19,Office Supplies,Storage,East,Home Office,2,79.67,22.12
ORD-4014,2024-03-19,Office Supplies,Storage,West,Corporate,5,190.85,-40.56
ORD-4362,2024-03-19,Furniture,Desks,East,Home Office,2,559.93,67.85
ORD-3024,2024-03-19,Office Supplies,Paper,South,Consumer,5,191.31,35.12
ORD-5029,2024-03-20,Office Supplies,Storage,East,Home Office,7,316.94,62.76
ORD-4217,2024-03-20,Office Supplies,Storage,West,Home Office,5,217.43,47.94
ORD-5291,2024-03-20,Technology,Monitors,Central,Consumer,4,1514.55,239.02
ORD-4658,2024-03-20,Technology,Accessories,South,Consumer,7,3525.39,712.57
ORD-3563,2024-03-20,Office Supplies,Paper,South,Consumer,5,174.38,45.44
ORD-5238,2024-03-20,Office Supplies,Paper,Central,Corporate,1,44.07,8.15
ORD-5126,2024-03-20,Technology,Printers,East,Consumer,4,1561.67,323.88
